dataset,task,model,fold,seed,accuracy,auroc,auprc,es,mae,mse,rmse,r2,osmae
cdsl,twostage,TCN,2,0,0.894285262,0.8811391,0.517464101,0.038784447,4.018140793,38.19172287,6.179944992,0.1492154,4.580953467
cdsl,twostage,TCN,3,0,0.899168491,0.858385086,0.571047902,0.241595569,3.835272312,32.942379,5.739545345,0.136393607,4.127545357
cdsl,twostage,TCN,4,0,0.911927044,0.912247717,0.658037126,0.320008924,3.61998105,26.83372879,5.180128098,0.118263841,4.091890335
cdsl,twostage,TCN,5,0,0.906598091,0.867421329,0.598441362,-0.044264473,3.495576859,23.35796928,4.833008289,0.206652522,4.445395947
cdsl,twostage,TCN,6,0,0.902029753,0.909001291,0.568623722,0.163231535,3.614043951,24.57910728,4.957732201,0.130611658,4.462103303
cdsl,twostage,TCN,7,0,0.892807126,0.876768231,0.531716824,0.167550321,3.810700178,33.17378616,5.759668827,0.156701446,4.271561067
cdsl,twostage,TCN,8,0,0.894916058,0.875748158,0.583560109,0.084857455,3.827637196,30.52542496,5.524981976,0.181262136,4.286119033
cdsl,twostage,TCN,9,0,0.898140311,0.867247105,0.615941823,0.148366593,3.591506004,24.50359726,4.950110912,0.15490216,4.301481724
cdsl,twostage,Transformer,0,0,0.881100774,0.829959691,0.460201859,0.186022165,3.990714788,31.40071869,5.603634357,0.103008509,5.13477993
cdsl,twostage,Transformer,1,0,0.855862975,0.786721349,0.329909712,-0.082667028,4.182071686,34.75726318,5.89552927,0.106442571,5.2629776
cdsl,twostage,Transformer,2,0,0.882714093,0.820516586,0.376248479,-0.157143221,4.283438206,43.03352356,6.559994221,0.041356146,5.038498402
cdsl,twostage,Transformer,3,0,0.884394944,0.839577675,0.365562826,-0.070839167,4.165806293,38.76106262,6.225838184,-0.016147017,4.86577024
cdsl,twostage,Transformer,4,0,0.856731474,0.831095338,0.375870705,0.170209621,3.793016672,26.7191143,5.169053555,0.12202996,5.556256294
cdsl,twostage,Transformer,5,0,0.869837165,0.732214808,0.324797392,0.013992407,3.750963449,28.08114243,5.299164295,0.046231151,5.322413921
cdsl,twostage,Transformer,6,0,0.875419557,0.850532055,0.418815494,-0.136561085,3.775541306,26.09772491,5.108593464,0.076896548,5.289253712
cdsl,twostage,Transformer,7,0,0.883167148,0.817911983,0.459291726,-0.030846991,4.069432259,34.95632553,5.912387371,0.111388266,5.074280739
cdsl,twostage,Transformer,8,0,0.862563848,0.792471349,0.325804442,-0.067426108,4.009622097,32.37365723,5.68978548,0.131689727,5.135594024
cdsl,twostage,Transformer,9,0,0.864412487,0.831174374,0.397057801,-0.220855502,3.732485056,27.33880806,5.228652477,0.05711937,5.249997139
cdsl,twostage,AdaCare,0,0,0.903682709,0.86135143,0.590983748,0.277981225,3.775585175,29.01044655,5.386134624,0.171288908,4.370821461
cdsl,twostage,AdaCare,1,0,0.889796257,0.83127892,0.466003925,0.10113268,3.983899593,31.35943031,5.59994936,0.193795741,4.409541114
cdsl,twostage,AdaCare,2,0,0.894914985,0.871822298,0.524726748,0.143209354,4.009664536,36.62467957,6.051832676,0.184123933,4.54733636
cdsl,twostage,AdaCare,3,0,0.897876799,0.848671913,0.5327878,0.191729573,3.926436901,33.18503571,5.76064539,0.130032241,4.264113426
cdsl,twostage,AdaCare,4,0,0.913286924,0.903321087,0.6299963,0.320775651,3.68165946,25.76172447,5.075601101,0.153489113,4.174890995
cdsl,twostage,AdaCare,5,0,0.908311903,0.858134687,0.577270091,0.230573254,3.555762291,22.93166161,4.788701534,0.221131921,4.366340687
cdsl,twostage,AdaCare,6,0,0.901230633,0.887818336,0.554630458,0.053272694,3.686985254,24.83046913,4.983017921,0.121720672,4.65854154
cdsl,twostage,AdaCare,7,0,0.890417755,0.865149379,0.539067984,0.214426805,3.851485968,33.13882828,5.756633282,0.157590091,4.411949678
cdsl,twostage,AdaCare,8,0,0.891753852,0.859540403,0.538279295,0.106955385,3.828577042,29.76238632,5.455491543,0.201727986,4.372228761
cdsl,twostage,AdaCare,9,0,0.889264584,0.871554017,0.578350782,0.104857209,3.650934458,24.04598045,4.903670311,0.170684814,4.589299732
cdsl,twostage,Agent,0,0,0.895184159,0.833095253,0.466479808,0.096775762,3.684812784,27.93407059,5.28526926,0.202036619,4.555733084
cdsl,twostage,Agent,1,0,0.874970257,0.810914993,0.370551795,0.07257253,3.891234398,31.24228668,5.589479923,0.196807325,4.664715814
cdsl,twostage,Agent,2,0,0.904596984,0.893239796,0.593570232,0.153162899,4.142148495,39.56179428,6.289816856,0.118694723,4.433320522
cdsl,twostage,Agent,3,0,0.908613861,0.8640064,0.585569441,0.184404126,3.963574171,33.12017822,5.755013466,0.131732523,4.17963028
cdsl,twostage,Agent,4,0,0.922486186,0.931107521,0.700865448,0.388726838,3.604803801,25.42027664,5.041852474,0.164708853,3.919660807
cdsl,twostage,Agent,5,0,0.902056575,0.861835957,0.533205628,0.196590075,3.640511513,24.14015961,4.913263798,0.180085659,4.572218418
cdsl,twostage,Agent,6,0,0.892440438,0.899557471,0.472159147,0.272056779,3.695418596,25.76565742,5.075988293,0.08864212,4.913701057
cdsl,twostage,Agent,7,0,0.896185219,0.872578859,0.562746465,0.255814035,3.919169664,33.57201385,5.794136047,0.146578312,4.380393505
cdsl,twostage,Agent,8,0,0.887699664,0.856340468,0.544666588,0.123849093,3.856417418,31.48185349,5.610869408,0.15560925,4.381548982
cdsl,twostage,Agent,9,0,0.881403208,0.825376332,0.494352281,0.054298818,3.58337307,24.76242065,4.976185322,0.145975709,4.559136422
cdsl,twostage,GRASP,0,0,0.909591258,0.867985845,0.604534149,0.127519204,3.843878984,30.25877762,5.500797749,0.135629177,4.29609108
cdsl,twostage,GRASP,1,0,0.887972713,0.789923668,0.39850089,-0.063517816,4.010815144,32.09847641,5.665551662,0.174795985,4.451539402
cdsl,twostage,GRASP,2,0,0.897276461,0.794562578,0.484213889,0.044459714,4.075446606,39.08249283,6.251599312,0.129371941,4.489760399
cdsl,twostage,GRASP,3,0,0.902478397,0.837887406,0.533630013,0.268249606,3.939459324,33.44995499,5.783593655,0.123087168,4.229129314
cdsl,twostage,GRASP,4,0,0.922006249,0.926566839,0.692366242,0.456294662,3.609598637,24.88357925,4.988344193,0.182344317,3.927656377
cdsl,twostage,GRASP,5,0,0.910111368,0.875460207,0.613143563,0.015973933,3.668576717,24.60773277,4.960618019,0.164204597,4.461667061
cdsl,twostage,GRASP,6,0,0.894837797,0.877501369,0.531891108,0.264470404,3.708620071,24.76085854,4.976028442,0.12418294,4.663801655
cdsl,twostage,GRASP,7,0,0.895361304,0.854937792,0.560899079,0.193776755,3.937628746,34.56352997,5.879075527,0.121373296,4.406569481
cdsl,twostage,GRASP,8,0,0.88794291,0.813512743,0.474240512,0.044104388,3.935297251,30.96974754,5.565046787,0.169344664,4.450494596
cdsl,twostage,GRASP,9,0,0.874302626,0.805671573,0.50354594,0.18822994,3.66967845,24.79155159,4.979111671,0.144971013,4.875511105
cdsl,twostage,RETAIN,0,0,0.912909746,0.8706218,0.608504176,0.149130035,3.805045366,29.11884689,5.396188259,0.168192387,4.277311885
cdsl,twostage,RETAIN,1,0,0.884801388,0.760853112,0.376589715,-0.06900071,4.023327351,32.96133804,5.741196632,0.152613103,4.534094654
cdsl,twostage,RETAIN,2,0,0.899086893,0.881801426,0.569149852,-0.003823709,4.063459873,38.07779694,6.170721054,0.151753306,4.530275708
cdsl,twostage,RETAIN,3,0,0.907241464,0.843772471,0.54275465,0.097116569,3.964026451,41.90595627,6.473481178,-0.09859252,4.200097084
cdsl,twostage,RETAIN,4,0,0.921606243,0.901486278,0.65637517,0.277263889,3.715115547,26.33786583,5.132042885,0.134557545,3.936465502
cdsl,twostage,RETAIN,5,0,0.910197079,0.835965157,0.563694656,0.035690122,3.596927643,23.38100624,4.835391045,0.205870092,4.526396275
cdsl,twostage,RETAIN,6,0,0.890682459,0.82965678,0.449634641,-0.015527881,3.72896719,26.38278389,5.136417389,0.066813707,4.831528431
cdsl,twostage,RETAIN,7,0,0.901540756,0.883743405,0.591275334,0.181491283,3.918969631,33.30143738,5.770739555,0.15345645,4.311987417
cdsl,twostage,RETAIN,8,0,0.893780887,0.853230655,0.538766205,0.090942392,3.8256073,29.39790154,5.421983242,0.211503983,4.289090769
cdsl,twostage,RETAIN,9,0,0.886728644,0.840372801,0.556800783,-0.010600655,3.675174236,24.70513535,4.970426083,0.147951424,4.655108997
cdsl,twostage,StageNet,0,0,0.89235127,0.822664261,0.472103059,0.291363664,3.642836332,27.03494835,5.199514389,0.227720916,4.666430848
cdsl,twostage,StageNet,1,0,0.880202949,0.803207695,0.437848896,0.047040246,3.874000788,30.16773415,5.492516041,0.224432528,4.543418168
cdsl,twostage,StageNet,2,0,0.900818646,0.885159433,0.557881296,0.236982222,3.969260693,37.72260666,6.14187336,0.159665704,4.401322047
cdsl,twostage,StageNet,3,0,0.907564402,0.868796408,0.580140352,0.349270817,3.876089334,32.65242386,5.714230061,0.143995047,4.090896885
cdsl,twostage,StageNet,4,0,0.913926899,0.922259808,0.658476233,0.373296456,3.557877302,25.06731987,5.006727695,0.176306725,3.963037887
cdsl,twostage,StageNet,5,0,0.912425041,0.872897387,0.636110425,0.260296152,3.510977268,22.99872589,4.795698643,0.218854129,4.204571331
cdsl,twostage,StageNet,6,0,0.899472594,0.908934414,0.54698801,0.229503318,3.666093111,24.84239578,4.984214783,0.12129885,4.528131874
cdsl,twostage,StageNet,7,0,0.895114124,0.869496405,0.565746844,0.202141332,3.753401995,32.58701324,5.708503723,0.171617627,4.269207193
cdsl,twostage,StageNet,8,0,0.894753933,0.875564098,0.595736265,0.165402809,3.754644871,29.48502159,5.430011272,0.209167242,4.270178342
cdsl,twostage,StageNet,9,0,0.89340657,0.879568219,0.606377482,0.237897077,3.616027594,25.58848572,5.058506489,0.117485762,4.365992777
cdsl,twostage,MCGRU,0,0,0.912505031,0.879607975,0.63497287,0.322830481,3.786638737,30.34943008,5.509031773,0.133039534,4.17765522
cdsl,twostage,MCGRU,1,0,0.881630063,0.815055668,0.455395073,0.076500573,3.995914698,33.08922195,5.752323151,0.149325371,4.510483265
cdsl,twostage,MCGRU,2,0,0.897827446,0.875852466,0.538587749,0.140939247,4.045980453,39.41627502,6.278238297,0.12193644,4.495514393
cdsl,twostage,MCGRU,3,0,0.909582615,0.866524935,0.58951062,0.228356809,3.910581112,34.29587555,5.856267929,0.100910842,4.06371212
cdsl,twostage,MCGRU,4,0,0.924166083,0.92651695,0.703033864,0.396777472,3.595523834,25.16140175,5.016114235,0.17321527,3.789609909
cdsl,twostage,MCGRU,5,0,0.914910018,0.896495461,0.618345439,0.117824396,3.599854708,24.13673592,4.91291523,0.180201888,4.33411026
cdsl,twostage,MCGRU,6,0,0.909061849,0.909098625,0.583809137,0.282346345,3.72035265,26.1654129,5.115213871,0.074502409,4.343652725
cdsl,twostage,MCGRU,7,0,0.901293576,0.865608394,0.567449629,0.077718248,3.889252901,33.16154861,5.758606434,0.157012582,4.355062008
cdsl,twostage,MCGRU,8,0,0.890213251,0.860795617,0.560504675,0.071566671,3.939702511,31.09541512,5.57632637,0.16597414,4.48566166
cdsl,twostage,MCGRU,9,0,0.893744707,0.880438864,0.607179165,0.043522751,3.595302582,24.74222374,4.974155426,0.146672308,4.389118195
tjh,outcome,CatBoost,0,0,0.913294792,0.982441247,0.976843238,0.715307047,,,,,
tjh,outcome,CatBoost,1,0,0.944444418,0.988925815,0.985954762,0.841633496,,,,,
tjh,outcome,CatBoost,2,0,0.925714314,0.986470401,0.980364859,0.668574689,,,,,
tjh,outcome,CatBoost,3,0,0.91390729,0.974927902,0.961502552,0.771197581,,,,,
tjh,outcome,CatBoost,4,0,0.875706196,0.961134791,0.945757687,0.789715612,,,,,
tjh,outcome,CatBoost,5,0,0.879999995,0.948697269,0.925143957,0.836901856,,,,,
tjh,outcome,CatBoost,6,0,0.941176474,0.97498244,0.972823143,0.833067272,,,,,
tjh,outcome,CatBoost,7,0,0.906593382,0.976924121,0.962451696,0.684072276,,,,,
tjh,outcome,CatBoost,8,0,0.930232584,0.985647976,0.980632246,0.785954479,,,,,
tjh,outcome,CatBoost,9,0,0.879518092,0.933742821,0.907565773,0.564262009,,,,,
tjh,outcome,DT,0,0,0.895953774,0.90795815,0.855837524,0.691077859,,,,,
tjh,outcome,DT,1,0,0.905555546,0.878440678,0.832883,0.828114405,,,,,
tjh,outcome,DT,2,0,0.908571422,0.824635744,0.80746448,0.660357533,,,,,
tjh,outcome,DT,3,0,0.854304612,0.864899039,0.773000479,0.705477737,,,,,
tjh,outcome,DT,4,0,0.847457647,0.872707963,0.778327763,0.746532211,,,,,
tjh,outcome,DT,5,0,0.857142866,0.87798816,0.775224805,0.759236073,,,,,
tjh,outcome,DT,6,0,0.882352948,0.899666488,0.861555278,0.666134544,,,,,
tjh,outcome,DT,7,0,0.846153855,0.896958828,0.834090769,0.565283452,,,,,
tjh,outcome,DT,8,0,0.906976759,0.925847769,0.89563036,0.735320055,,,,,
tjh,outcome,DT,9,0,0.801204801,0.791809976,0.63406533,0.428093887,,,,,
tjh,outcome,GBDT,0,0,0.924855471,0.974794686,0.964714527,0.792032807,,,,,
tjh,outcome,GBDT,1,0,0.927777767,0.982780695,0.978407025,0.85322129,,,,,
tjh,outcome,GBDT,2,0,0.925714314,0.982753575,0.979853094,0.668574689,,,,,
tjh,outcome,GBDT,3,0,0.880794704,0.964105368,0.953250885,0.71521401,,,,,
tjh,outcome,GBDT,4,0,0.87005651,0.956683397,0.939410925,0.821633779,,,,,
tjh,outcome,GBDT,5,0,0.879999995,0.924926102,0.876727819,0.819427055,,,,,
tjh,outcome,GBDT,6,0,0.928104579,0.975947976,0.975817919,0.78669707,,,,,
tjh,outcome,GBDT,7,0,0.906593382,0.97358942,0.959139287,0.706819072,,,,,
tjh,outcome,GBDT,8,0,0.924418628,0.984944403,0.980250239,0.825081079,,,,,
tjh,outcome,GBDT,9,0,0.879518092,0.92063874,0.905085146,0.656175491,,,,,
tjh,outcome,RF,0,0,0.913294792,0.974936306,0.967583776,0.733478937,,,,,
tjh,outcome,RF,1,0,0.922222197,0.988669872,0.984162688,0.8339083,,,,,
tjh,outcome,RF,2,0,0.925714314,0.988849223,0.978785157,0.668574689,,,,,
tjh,outcome,RF,3,0,0.874172211,0.970598817,0.96057117,0.625153484,,,,,
tjh,outcome,RF,4,0,0.858757079,0.941203892,0.926221788,0.733389437,,,,,
tjh,outcome,RF,5,0,0.862857163,0.941646457,0.920649767,0.778652519,,,,,
tjh,outcome,RF,6,0,0.934640527,0.978142619,0.979042232,0.809882171,,,,,
tjh,outcome,RF,7,0,0.917582393,0.970121324,0.95593822,0.757367507,,,,,
tjh,outcome,RF,8,0,0.930232584,0.978471994,0.972642958,0.785954479,,,,,
tjh,outcome,RF,9,0,0.885542154,0.925061464,0.910146058,0.537028385,,,,,
tjh,outcome,XGBoost,0,0,0.919075131,0.982016385,0.975467026,0.771841818,,,,,
tjh,outcome,XGBoost,1,0,0.927777767,0.980732322,0.977466524,0.870602979,,,,,
tjh,outcome,XGBoost,2,0,0.920000017,0.986321807,0.980892897,0.616532698,,,,,
tjh,outcome,XGBoost,3,0,0.907284796,0.965367973,0.955676913,0.768763513,,,,,
tjh,outcome,XGBoost,4,0,0.898305058,0.969040632,0.954990983,0.864817179,,,,,
tjh,outcome,XGBoost,5,0,0.879999995,0.942788124,0.913972735,0.836901856,,,,,
tjh,outcome,XGBoost,6,0,0.934640527,0.973138988,0.973664224,0.789015581,,,,,
tjh,outcome,XGBoost,7,0,0.901098907,0.973189294,0.956497133,0.70429165,,,,,
tjh,outcome,XGBoost,8,0,0.936046541,0.989165604,0.985534787,0.829684209,,,,,
tjh,outcome,XGBoost,9,0,0.867469907,0.922440529,0.8960917,0.58809143,,,,,
tjh,los,CatBoost,0,0,,,,,4.502919674,43.28901291,6.579438686,-0.058656812,
tjh,los,CatBoost,1,0,,,,,4.374326706,39.49253082,6.284308434,0.134855688,
tjh,los,CatBoost,2,0,,,,,4.516298294,35.9248085,5.993730545,0.262673557,
tjh,los,CatBoost,3,0,,,,,4.273671627,31.9336834,5.650989532,0.25468874,
tjh,los,CatBoost,4,0,,,,,5.62883234,56.6697464,7.527931213,0.035670221,
tjh,los,CatBoost,5,0,,,,,4.4670434,31.10046387,5.576778889,0.222554386,
tjh,los,CatBoost,6,0,,,,,4.874778271,44.89473724,6.700353622,0.126414418,
tjh,los,CatBoost,7,0,,,,,3.997709274,25.07202911,5.007197857,0.220456541,
tjh,los,CatBoost,8,0,,,,,4.997548103,40.31788254,6.349636555,0.145698786,
tjh,los,CatBoost,9,0,,,,,5.495298862,48.45897675,6.961248398,0.132480502,
tjh,los,DT,0,0,,,,,5.209064007,61.05049515,7.813481808,-0.493023634,
tjh,los,DT,1,0,,,,,5.158798695,57.66408539,7.593687057,-0.263220072,
tjh,los,DT,2,0,,,,,5.002631664,47.31674194,6.878716469,0.028863728,
tjh,los,DT,3,0,,,,,4.482070446,37.81745529,6.149590015,0.11736542,
tjh,los,DT,4,0,,,,,5.737615108,66.87770081,8.17787838,-0.138035178,
tjh,los,DT,5,0,,,,,4.810988426,42.60840225,6.52751112,-0.065119743,
tjh,los,DT,6,0,,,,,5.037967682,49.77512741,7.055149078,0.031449199,
tjh,los,DT,7,0,,,,,4.066633701,26.41828537,5.139872074,0.178598523,
tjh,los,DT,8,0,,,,,5.528930187,57.35066986,7.573022366,-0.215211391,
tjh,los,DT,9,0,,,,,5.693010807,54.76504135,7.400340557,0.019588351,
tjh,los,GBDT,0,0,,,,,4.555773735,45.19124222,6.722443104,-0.105176926,
tjh,los,GBDT,1,0,,,,,4.772122383,44.56544495,6.675735474,0.023725688,
tjh,los,GBDT,2,0,,,,,4.370400906,36.1048851,6.008734226,0.258977592,
tjh,los,GBDT,3,0,,,,,4.277245522,34.25505447,5.852781773,0.200509489,
tjh,los,GBDT,4,0,,,,,5.557686329,58.48652649,7.647648335,0.004754663,
tjh,los,GBDT,5,0,,,,,4.767739773,39.04634476,6.248707294,0.023924172,
tjh,los,GBDT,6,0,,,,,4.853748322,41.99645615,6.480467319,0.182810664,
tjh,los,GBDT,7,0,,,,,4.034172535,24.96211815,4.996210575,0.223873913,
tjh,los,GBDT,8,0,,,,,5.008050919,41.65334702,6.453940392,0.117401421,
tjh,los,GBDT,9,0,,,,,5.6883955,54.00627136,7.348896027,0.033172011,
tjh,los,RF,0,0,,,,,4.545249462,43.21392059,6.573729515,-0.056820393,
tjh,los,RF,1,0,,,,,4.633568287,41.42276764,6.436052322,0.092570841,
tjh,los,RF,2,0,,,,,4.626158237,38.07458878,6.170461178,0.218551099,
tjh,los,RF,3,0,,,,,4.522266865,35.28681946,5.940270901,0.176428795,
tjh,los,RF,4,0,,,,,5.681367397,57.3731575,7.574507236,0.023700476,
tjh,los,RF,5,0,,,,,4.688320637,34.44761276,5.869208813,0.138882756,
tjh,los,RF,6,0,,,,,4.86075592,42.09027481,6.487701893,0.180985093,
tjh,los,RF,7,0,,,,,3.966300488,25.39056015,5.038904667,0.210552752,
tjh,los,RF,8,0,,,,,5.096834183,41.69402313,6.457090855,0.116539538,
tjh,los,RF,9,0,,,,,5.650357246,50.45370102,7.103076935,0.096770585,
tjh,los,XGBoost,0,0,,,,,4.674691677,45.67531586,6.758351326,-0.117015123,
tjh,los,XGBoost,1,0,,,,,4.486829281,40.9770546,6.401332378,0.102334917,
tjh,los,XGBoost,2,0,,,,,4.463252068,38.17000961,6.178188324,0.216592669,
tjh,los,XGBoost,3,0,,,,,4.225462914,33.07106781,5.75074482,0.228142977,
tjh,los,XGBoost,4,0,,,,,5.5608325,57.0177002,7.551006794,0.029749215,
tjh,los,XGBoost,5,0,,,,,4.814732075,39.03800583,6.248040199,0.024132669,
tjh,los,XGBoost,6,0,,,,,4.628807545,39.53591537,6.287759304,0.230689168,
tjh,los,XGBoost,7,0,,,,,4.046101093,25.77718353,5.077123642,0.198531806,
tjh,los,XGBoost,8,0,,,,,5.078914642,42.3959465,6.511217117,0.101666451,
tjh,los,XGBoost,9,0,,,,,5.773147106,55.97088623,7.481369495,-0.001998782,
cdsl,outcome,CatBoost,0,0,0.904330254,0.862573266,0.549941599,0.012592984,,,,,
cdsl,outcome,CatBoost,1,0,0.88638705,0.794474542,0.403325558,-0.088722762,,,,,
cdsl,outcome,CatBoost,2,0,0.893812954,0.869253576,0.502095461,-0.078038735,,,,,
cdsl,outcome,CatBoost,3,0,0.903124273,0.838458538,0.526808739,0.013977156,,,,,
cdsl,outcome,CatBoost,4,0,0.906167507,0.867012978,0.506896138,0.011209594,,,,,
cdsl,outcome,CatBoost,5,0,0.901713789,0.84622407,0.523532093,-0.063287127,,,,,
cdsl,outcome,CatBoost,6,0,0.893639147,0.882802188,0.51813215,-0.066452515,,,,,
cdsl,outcome,CatBoost,7,0,0.892312765,0.835469842,0.493084431,-0.054895151,,,,,
cdsl,outcome,CatBoost,8,0,0.886969924,0.825131714,0.497935385,-0.035400122,,,,,
cdsl,outcome,CatBoost,9,0,0.884192705,0.887356579,0.564541936,-0.04511648,,,,,
cdsl,outcome,DT,0,0,0.895103216,0.837941289,0.414022058,-0.047356728,,,,,
cdsl,outcome,DT,1,0,0.875921667,0.730778873,0.271334678,-0.155499504,,,,,
cdsl,outcome,DT,2,0,0.890192091,0.819108248,0.365488976,-0.078126047,,,,,
cdsl,outcome,DT,3,0,0.892064273,0.786597729,0.371427953,-0.018766711,,,,,
cdsl,outcome,DT,4,0,0.893928468,0.81885159,0.390617311,-0.064696387,,,,,
cdsl,outcome,DT,5,0,0.895029962,0.770396709,0.380186677,-0.138783288,,,,,
cdsl,outcome,DT,6,0,0.891481519,0.866163611,0.46578753,-0.107261981,,,,,
cdsl,outcome,DT,7,0,0.888275504,0.766199708,0.367821902,-0.087395018,,,,,
cdsl,outcome,DT,8,0,0.882510364,0.734168231,0.362464309,-0.068627083,,,,,
cdsl,outcome,DT,9,0,0.875824153,0.836656809,0.437369347,-0.056054593,,,,,
cdsl,outcome,GBDT,0,0,0.903358936,0.86468941,0.542317748,0.078239275,,,,,
cdsl,outcome,GBDT,1,0,0.883453608,0.787973106,0.377216339,-0.074810941,,,,,
cdsl,outcome,GBDT,2,0,0.890585661,0.855452299,0.486893058,-0.009324352,,,,,
cdsl,outcome,GBDT,3,0,0.902397692,0.841742396,0.518135667,0.102147297,,,,,
cdsl,outcome,GBDT,4,0,0.891288698,0.865160644,0.480679691,0.041686995,,,,,
cdsl,outcome,GBDT,5,0,0.902056575,0.842053413,0.521237373,0.013794254,,,,,
cdsl,outcome,GBDT,6,0,0.891641378,0.886693358,0.519936085,-0.002709523,,,,,
cdsl,outcome,GBDT,7,0,0.89148885,0.842595339,0.499743283,0.014809658,,,,,
cdsl,outcome,GBDT,8,0,0.88980782,0.841943026,0.514521122,0.033695942,,,,,
cdsl,outcome,GBDT,9,0,0.885460675,0.886295021,0.571723402,0.027561207,,,,,
cdsl,outcome,RF,0,0,0.901416421,0.85312587,0.531532407,-0.050069384,,,,,
cdsl,outcome,RF,1,0,0.883770704,0.799755275,0.410200655,-0.151080455,,,,,
cdsl,outcome,RF,2,0,0.8913728,0.858781397,0.474891931,-0.143609893,,,,,
cdsl,outcome,RF,3,0,0.898926318,0.826556504,0.497953236,-0.049392375,,,,,
cdsl,outcome,RF,4,0,0.904087663,0.865100026,0.52624464,-0.091340153,,,,,
cdsl,outcome,RF,5,0,0.899057388,0.833640933,0.500510156,-0.132343327,,,,,
cdsl,outcome,RF,6,0,0.891641378,0.882722378,0.508679569,-0.12592272,,,,,
cdsl,outcome,RF,7,0,0.889676213,0.825125456,0.464025438,-0.109439164,,,,,
cdsl,outcome,RF,8,0,0.885753691,0.818447292,0.496189505,-0.087762609,,,,,
cdsl,outcome,RF,9,0,0.87988168,0.871608973,0.53803575,-0.113418921,,,,,
cdsl,outcome,XGBoost,0,0,0.903116167,0.854638755,0.532823443,0.017747032,,,,,
cdsl,outcome,XGBoost,1,0,0.883612156,0.777527928,0.368584335,-0.109999665,,,,,
cdsl,outcome,XGBoost,2,0,0.892789662,0.859382987,0.484389096,-0.067386696,,,,,
cdsl,outcome,XGBoost,3,0,0.899895072,0.832061052,0.490589321,0.015212773,,,,,
cdsl,outcome,XGBoost,4,0,0.90168786,0.864747882,0.503174424,0.030856975,,,,,
cdsl,outcome,XGBoost,5,0,0.900514126,0.835474074,0.507171452,-0.063782509,,,,,
cdsl,outcome,XGBoost,6,0,0.892520368,0.882441044,0.521590412,-0.056686147,,,,,
cdsl,outcome,XGBoost,7,0,0.894043028,0.835862577,0.494138002,-0.023266594,,,,,
cdsl,outcome,XGBoost,8,0,0.886321247,0.833601177,0.50507319,-0.02955538,,,,,
cdsl,outcome,XGBoost,9,0,0.885122597,0.883230686,0.562011003,-0.02526583,,,,,
cdsl,los,CatBoost,0,0,,,,,4.016361237,30.4889946,5.52168417,0.129052758,
cdsl,los,CatBoost,1,0,,,,,4.180091858,33.22969818,5.764520645,0.145713985,
cdsl,los,CatBoost,2,0,,,,,4.193734646,38.75824356,6.225611687,0.13659513,
cdsl,los,CatBoost,3,0,,,,,4.090872765,34.4664917,5.870816708,0.096437991,
cdsl,los,CatBoost,4,0,,,,,3.895019531,27.16343689,5.211855412,0.107429922,
cdsl,los,CatBoost,5,0,,,,,3.818667889,25.22315025,5.022265434,0.143302143,
cdsl,los,CatBoost,6,0,,,,,3.866052866,25.62042427,5.061662197,0.093779147,
cdsl,los,CatBoost,7,0,,,,,4.08860302,33.82223892,5.815689087,0.140217423,
cdsl,los,CatBoost,8,0,,,,,4.086118221,31.86476135,5.644887924,0.145339072,
cdsl,los,CatBoost,9,0,,,,,3.847332001,25.52656555,5.052381992,0.119621277,
cdsl,los,DT,0,0,,,,,4.125087261,32.04801178,5.661096096,0.084517956,
cdsl,los,DT,1,0,,,,,4.306967735,35.27807999,5.939535141,0.093053162,
cdsl,los,DT,2,0,,,,,4.297211647,40.34417343,6.351706505,0.101265907,
cdsl,los,DT,3,0,,,,,4.17565918,35.67016983,5.972450733,0.064882815,
cdsl,los,DT,4,0,,,,,3.9975245,28.40917969,5.33002615,0.066495717,
cdsl,los,DT,5,0,,,,,3.892821789,26.5111084,5.148893833,0.099556983,
cdsl,los,DT,6,0,,,,,3.95542407,26.83296967,5.180055141,0.050890207,
cdsl,los,DT,7,0,,,,,4.203635216,35.57876587,5.964793682,0.095565438,
cdsl,los,DT,8,0,,,,,4.225278854,34.64892578,5.886333942,0.070663571,
cdsl,los,DT,9,0,,,,,3.944506884,26.9630661,5.192597389,0.070078254,
cdsl,los,GBDT,0,0,,,,,4.023149014,30.56553078,5.528610229,0.12686646,
cdsl,los,GBDT,1,0,,,,,4.178231716,33.19876099,5.761836529,0.146509349,
cdsl,los,GBDT,2,0,,,,,4.204694748,38.95981979,6.241780281,0.132104695,
cdsl,los,GBDT,3,0,,,,,4.093663692,34.56243515,5.878982544,0.093922734,
cdsl,los,GBDT,4,0,,,,,3.90286684,27.31781006,5.226644039,0.102357328,
cdsl,los,GBDT,5,0,,,,,3.82200551,25.47290039,5.047068596,0.134819388,
cdsl,los,GBDT,6,0,,,,,3.87766242,25.86045837,5.085318089,0.085288882,
cdsl,los,GBDT,7,0,,,,,4.08381319,33.75694656,5.810072899,0.141877174,
cdsl,los,GBDT,8,0,,,,,4.089886665,31.93492126,5.651099205,0.143457294,
cdsl,los,GBDT,9,0,,,,,3.854885578,25.80395508,5.079759121,0.110054553,
cdsl,los,RF,0,0,,,,,4.064146519,31.28655624,5.593438625,0.106269658,
cdsl,los,RF,1,0,,,,,4.211825371,33.66060638,5.801775932,0.134635985,
cdsl,los,RF,2,0,,,,,4.214748859,39.16006851,6.257800579,0.127643824,
